profile_identifier;latitude;longitude;clay.5.15.cm;silt.5.15.cm;sand.5.15.cm;trans_1.5.15.cm;trans_2.5.15.cm
IGAC-HUI-HL-81A;2.803000;-75.235028;35.6;34.6;29.8;-0.176346;-0.029837
IGAC-HUI-HL-82;2.802833;-75.238056;65.9;15.9;18.2;-1.288347;-1.422468
IGAC-HUI-HL-85;2.859178;-75.164373;55.8;15.8;28.4;-0.675385;-1.261764
IGAC-HUI-HL-86;2.447309;-75.661706;73.1;7.4;19.5;-1.319782;-2.293749
IGAC-HUI-HL-87;2.456111;-75.672731;39.3;25.9;34.8;-0.120968;-0.415919
IGAC-HUI-HL-88;2.234479;-75.524808;40.0;27.8;32.2;-0.217600;-0.366143
IGAC-HUI-HL-89;2.342914;-75.515350;51.2;30.4;18.4;-1.024563;-0.519519
IGAC-HUI-HL-90;2.366318;-75.698499;27.6;47.8;24.6;-0.115069;0.549210
IGAC-HUI-HL-91;2.829658;-75.329394;65.2;11.8;23.0;-1.042325;-1.711898
IGAC-HUI-HL-92;2.605519;-75.521094;71.1;18.8;10.0;-1.957433;-1.329176
IGAC-HUI-HL-93;3.288727;-75.045185;26.5;28.2;45.3;0.534030;0.059249
IGAC-HUI-HL-94;3.278921;-74.963042;55.6;13.8;30.6;-0.596067;-1.390709
IGAC-HUI-HL-95;3.348081;-74.697728;32.4;49.3;18.3;-0.568333;0.420879
IGAC-HUI-HL-96;3.384233;-74.810010;27.3;33.9;38.8;0.353532;0.219586
IGAC-HUI-HL-97;3.339616;-74.849668;84.0;10.5;5.5;-2.718251;-2.080803
IGAC-HUI-HL-98;3.131719;-75.229541;51.7;24.0;24.4;-0.752703;-0.768845
IGAC-HUI-HUL-9;1.871994;-76.289787;24.2;36.8;39.0;0.477334;0.420309
IGAC-HUI-P-01;2.315714;-75.500325;70.0;15.7;14.3;-1.587962;-1.498436
IGAC-HUI-PB-160;3.133124;-75.227644;41.0;28.5;30.5;-0.295324;-0.363767
IGAC-HUI-PC-113;1.772416;-76.586426;2.0;29.5;68.5;3.533008;2.692817
IGAC-HUI-PG-250;2.015906;-75.931048;41.6;23.9;34.5;-0.186247;-0.553389
IGAC-HUI-PH-05;2.145915;-75.700089;24.5;26.3;49.2;0.699228;0.071023
IGAC-HUI-PH-17;2.473811;-75.992076;30.9;24.3;44.8;0.371282;-0.240022
IGAC-HUI-PH-22;1.768863;-75.916058;43.2;34.0;22.8;-0.639702;-0.237908
IGAC-HUI-PH-24;1.845259;-75.860659;34.2;40.7;25.2;-0.306089;0.174484
IGAC-HUI-PH-37;2.732027;-75.565414;14.9;45.4;39.7;0.978293;1.113828
IGAC-HUI-PH-42;2.752490;-75.388544;6.0;24.1;70.0;2.463617;1.397522
IGAC-HUI-PH-43;2.732840;-75.391037;16.0;30.3;53.7;1.213597;0.641474
IGAC-HUI-PH-44;2.842091;-75.327608;14.5;18.9;66.6;1.522444;0.262277
IGAC-HUI-PH-50;3.197027;-74.716458;31.0;33.4;35.6;0.139170;0.076495
IGAC-HUI-PH-56;2.960895;-75.486181;35.7;24.1;40.2;0.118938;-0.390396
IGAC-HUI-PH-58;2.662606;-75.622116;36.0;28.0;36.0;-0.001337;-0.251888
IGAC-HUI-PH-61;2.908280;-75.139621;36.9;34.3;28.8;-0.246601;-0.073616
IGAC-HUI-PH-64;2.936684;-75.218173;10.7;6.7;82.6;2.044063;-0.471349
IGAC-HUI-PH-65;3.287825;-75.058415;34.0;40.0;26.0;-0.268549;0.162865
IGAC-HUI-PH-68;3.094488;-74.926978;9.4;26.3;64.3;1.926224;1.031662
IGAC-HUI-PH-74;3.171035;-75.272411;24.0;22.0;54.0;0.810608;-0.087706
IGAC-HUI-PH-81;3.434134;-74.771359;34.0;48.4;17.6;-0.659374;0.351533
IGAC-HUI-PH-84;3.203484;-75.079469;36.0;34.0;30.0;-0.182322;-0.057158
IGAC-HUI-PJ-06;2.925836;-75.389075;12.3;30.6;57.1;1.533009;0.907923
IGAC-HUI-PL-9A;1.875039;-76.125241;25.0;31.0;44.0;0.566222;0.215785
IGAC-HUI-PP-166;2.249188;-75.681896;17.0;41.7;41.3;0.887536;0.898127
IGAC-HUI-PP-30;2.385037;-75.865566;36.1;28.0;35.9;-0.005273;-0.255670
IGAC-HUI-PR-116;3.266815;-75.064025;57.9;25.0;17.2;-1.216271;-0.841477
IGAC-HUI-PS-12;2.245269;-76.347912;7.9;22.0;70.1;2.178161;1.019778
IGAC-HUI-PS-13;2.278122;-76.369893;12.0;13.0;75.0;1.832581;0.080043
IGAC-HUI-PS-3;1.924090;-76.532318;4.0;24.0;72.0;2.891340;1.793188
IGAC-HUI-PS-310;1.840155;-75.722526;27.8;25.5;46.7;0.520605;-0.084146
IGAC-HUI-PS-7;2.203806;-76.340839;37.2;32.8;30.1;-0.211598;-0.125600
IGAC-HUI-PZ-09;2.298534;-75.625575;16.0;20.0;64.0;1.386294;0.223144
IGAC-HUI-PZ-118;2.249695;-75.614342;19.8;22.0;58.2;1.079801;0.109335
IGAC-HUI-PZ-119;2.293408;-75.560085;9.7;26.6;63.7;1.886223;1.013533
IGAC-HUI-PZ-17;2.342438;-75.592074;26.5;14.0;59.5;0.810739;-0.636768
IGAC-HUI-PZ-210;2.266740;-75.695324;18.5;17.0;64.5;1.246862;-0.084935
IGAC-HUI-PZ-46;2.225574;-75.540283;19.8;14.5;65.7;1.201040;-0.308023
IGAC-HUI-PZ-503;2.376184;-75.558524;24.4;25.0;50.6;0.730139;0.025368
IGAC-LAG-23;11.188889;-72.773611;21.6;41.3;37.1;0.542447;0.647601
IGAC-LAG-46;11.218480;-72.356947;13.3;54.8;31.8;0.871437;1.414574
IGAC-LAG-61;11.361465;-72.268168;10.4;49.1;40.5;1.361259;1.552301
IGAC-LAG-A-130;10.429167;-73.943611;24.3;26.1;49.6;0.714536;0.069948
IGAC-LAG-GJ-1;11.243543;-73.440171;30.7;17.9;51.4;0.515019;-0.536531
IGAC-LAG-GJ-11;11.665626;-72.692519;17.8;32.7;49.5;1.023376;0.606764
IGAC-LAG-GJ-23;10.794491;-73.014616;13.6;28.8;57.6;1.442495;0.748985
IGAC-LAG-GJ-24;10.915265;-72.912829;22.4;18.8;58.8;0.966803;-0.174676
IGAC-LAG-GJ-5;12.152567;-71.251167;20.0;30.5;49.6;0.909846;0.422281
IGAC-LAG-GJ-6;12.270849;-71.683187;23.3;25.4;51.3;0.787798;0.085467
IGAC-LAG-GJ-7;11.902010;-71.951433;8.0;18.0;74.0;2.224624;0.810930
IGAC-LAG-GJ-8;11.681677;-71.934186;38.0;22.0;40.0;0.052592;-0.544956
IGAC-LAG-GJ-9;11.716203;-71.785783;23.9;30.7;45.4;0.641678;0.248864
IGAC-LAG-MR-5;12.337779;-71.502842;64.0;14.0;22.0;-1.067841;-1.519826
IGAC-LAG-P-1;11.216507;-72.430637;31.5;27.5;41.1;0.265724;-0.136996
IGAC-LAG-P-104;12.178962;-71.230805;6.0;9.3;84.6;2.639407;0.436013
IGAC-LAG-P-113;12.129516;-71.144302;2.0;2.0;96.0;3.871201;0.000000
IGAC-LAG-P-116;12.324682;-71.453382;57.1;29.1;13.7;-1.427144;-0.673089
IGAC-LAG-P-131;12.011695;-71.262488;11.9;37.6;50.5;1.443705;1.150538
IGAC-LAG-P-133;12.189067;-71.464007;57.1;21.3;21.6;-0.973972;-0.983789
IGAC-LAG-P-137;11.414126;-72.564629;5.9;20.0;74.0;2.521762;1.213583
IGAC-LAG-P-157;11.568758;-72.567003;32.0;34.0;34.0;0.063147;0.061470
IGAC-LAG-P-159;11.658697;-72.788471;2.1;2.1;95.8;3.810168;0.000000
IGAC-LAG-P-16;10.776944;-74.031944;43.0;27.5;29.5;-0.376206;-0.447662
IGAC-LAG-P-174;11.728063;-72.038862;36.0;26.0;38.0;0.054067;-0.325422
IGAC-LAG-P-180;11.790992;-72.168983;6.2;10.2;83.7;2.605581;0.497196
IGAC-LAG-P-19;11.207421;-72.473369;13.6;31.9;54.5;1.388041;0.851286
IGAC-LAG-P-190;11.725959;-71.935165;10.3;28.2;61.5;1.787650;1.009205
IGAC-LAG-P-196;11.743213;-71.742358;2.0;2.0;96.0;3.870905;-0.004446
IGAC-LAG-P-2;11.260707;-72.363941;14.6;28.8;56.5;1.352329;0.679608
IGAC-LAG-P-225;11.564015;-72.767301;7.9;12.1;79.9;2.310886;0.424965
IGAC-LAG-P-25;11.182194;-72.530137;33.1;27.8;39.1;0.166741;-0.174097
IGAC-LAG-P-28;11.170597;-72.560154;43.7;40.6;15.7;-1.025433;-0.075697
IGAC-LAG-P-318;12.023905;-71.701261;26.1;30.8;43.1;0.500988;0.166407
IGAC-LAG-P-343;12.127410;-72.029954;26.0;10.0;64.0;0.899722;-0.957087
IGAC-LAG-P-354;12.135452;-71.387954;31.5;24.7;43.8;0.330327;-0.241750
IGAC-LAG-P-356;12.175503;-71.476073;24.7;19.6;55.7;0.814835;-0.230356
IGAC-LAG-P-365;12.236409;-71.225408;4.7;23.6;71.7;2.731578;1.619107
IGAC-LAG-P-372;12.318930;-71.581901;5.6;15.8;78.6;2.641030;1.035438
IGAC-LAG-P-4;11.699660;-72.656193;35.2;22.1;42.7;0.193373;-0.463211
IGAC-LAG-P-402;11.984375;-71.340369;30.7;29.3;40.0;0.263136;-0.047539
IGAC-LAG-P-403;12.347338;-71.299453;16.9;26.3;56.9;1.215147;0.442871
IGAC-LAG-P-412;12.127308;-72.134171;3.0;22.1;74.9;3.208994;1.985904
IGAC-LAG-P-413;12.213564;-72.068456;45.4;24.2;30.4;-0.399186;-0.627625
IGAC-LAG-P-417;12.222824;-71.688518;6.6;22.2;71.1;2.370508;1.207037
IGAC-LAG-P-418;12.365633;-71.728998;27.8;28.3;43.8;0.454855;0.018730
IGAC-LAG-P-421;12.165536;-71.843495;39.4;32.0;28.6;-0.319508;-0.207672
IGAC-LAG-P-425;11.785749;-71.785232;7.0;25.2;67.8;2.272634;1.284388
IGAC-LAG-P-426;11.695532;-71.979551;6.3;15.1;78.6;2.517086;0.864880
IGAC-LAG-P-430;11.732381;-71.691960;30.6;23.0;46.4;0.416418;-0.284823
IGAC-LAG-P-436;11.712595;-72.629329;10.0;38.0;52.0;1.646649;1.332822
IGAC-LAG-P-47;11.182268;-72.341797;32.0;34.0;34.0;0.060003;0.059838
IGAC-LAG-P-5;11.700916;-72.665074;42.1;16.9;41.0;-0.024705;-0.911844
IGAC-LAG-P-500;11.543251;-72.293789;26.0;18.0;56.0;0.767255;-0.367725
IGAC-LAG-P-51;11.191107;-72.340400;10.1;44.0;45.9;1.513366;1.471328
IGAC-LAG-P-58;11.389131;-72.601670;29.0;58.1;12.9;-0.814153;0.694878
IGAC-LAG-P-68A;11.044107;-73.157697;7.9;12.0;80.2;2.323078;0.421300
IGAC-LAG-P-70;11.410518;-72.375365;30.0;26.0;44.0;0.382992;-0.143101
IGAC-LAG-P-75;11.476846;-72.261915;38.8;19.7;41.5;0.067372;-0.675090
IGAC-LAG-P-77;11.395188;-72.504349;10.0;30.0;60.0;1.790751;1.097764
IGAC-LAG-P-80;11.296866;-72.462495;12.3;19.6;68.1;1.712347;0.466044
IGAC-LAG-P-88;11.428513;-72.296607;2.4;13.4;84.2;3.571282;1.732488
IGAC-LAG-P-90;11.560742;-72.401297;5.7;12.6;81.7;2.669063;0.801979
IGAC-LAG-P-A;12.040836;-71.309897;3.4;14.0;82.7;3.203464;1.427109
IGAC-LAG-PC-7;11.010570;-73.446602;8.7;22.0;69.3;2.072634;0.925510
IGAC-LAG-PR-10;11.258928;-73.071604;25.2;53.2;21.5;-0.158544;0.745849
IGAC-LAG-PR-12;11.301699;-73.155752;24.2;47.8;28.0;0.144265;0.680682
IGAC-LAG-PR-13;11.457374;-72.841668;50.8;30.9;18.3;-1.022380;-0.495810
IGAC-LAG-PR-14;11.265015;-73.160781;17.0;25.6;57.3;1.213601;0.407772
IGAC-LAG-PR-16;11.218141;-73.247546;10.4;34.5;55.1;1.667259;1.199450
IGAC-LAG-PR-23;11.469673;-72.889789;32.4;14.5;53.1;0.494737;-0.801884
IGAC-LAG-PR-26;11.186290;-72.768128;20.0;30.0;50.0;0.916291;0.405465
IGAC-LAG-PR-27;11.147307;-72.924120;21.6;20.2;58.2;0.991455;-0.064017
IGAC-LAG-PR-31;11.267945;-72.909109;22.0;30.7;47.3;0.765993;0.332410
IGAC-LAG-PR-35;11.243671;-73.487473;7.9;17.9;74.2;2.233587;0.811685
IGAC-LAG-PR-36;11.236440;-73.489203;11.8;44.7;43.5;1.308709;1.336477
IGAC-LAG-PR-37;11.194573;-73.462391;14.0;18.0;68.0;1.581083;0.251839
IGAC-LAG-PR-39;11.239707;-73.516927;9.4;22.7;67.9;1.981072;0.886699
IGAC-LAG-PR-4;11.263294;-73.347958;1.0;3.3;95.7;4.561216;1.193993
IGAC-LAG-PR-40;11.426313;-72.936001;10.4;23.2;66.4;1.855337;0.805616
IGAC-LAG-PR-44;11.144066;-73.418984;26.1;17.6;56.3;0.770471;-0.390207
IGAC-LAG-PR-45;11.310892;-73.130101;8.1;18.0;74.0;2.217303;0.804093
IGAC-LAG-PR-46;11.259861;-73.314612;14.0;48.1;37.9;0.993002;1.232637
IGAC-LAG-PR-47;11.268761;-73.301734;18.3;27.2;54.4;1.087964;0.394896
IGAC-LAG-PR-48;11.359510;-73.066104;22.8;59.3;17.8;-0.248589;0.954945
IGAC-LAG-PR-50;11.357040;-73.081313;11.9;22.7;65.4;1.701372;0.643968
IGAC-LAG-PR-53;11.251716;-73.562293;11.1;50.9;38.0;1.226030;1.518936
IGAC-LAG-PR-6;11.252946;-73.335350;56.5;27.3;16.2;-1.247164;-0.726116
IGAC-LAG-PR-60;11.043701;-73.428157;6.0;26.0;68.0;2.427748;1.466337
IGAC-LAG-PR-61;11.035946;-73.436750;23.3;23.7;53.1;0.825129;0.016717
IGAC-LAG-PR-7;11.238414;-73.312071;38.4;43.4;18.1;-0.750975;0.122655
IGAC-LAG-PR-9;11.314085;-73.183668;33.7;41.2;25.1;-0.295142;0.199584
IGAC-LAG-R-102;11.505407;-72.982606;10.4;11.8;77.8;2.016973;0.130292
IGAC-LAG-S-21;11.321321;-73.225124;19.6;22.0;58.3;1.088198;0.114701
IGAC-LAG-S-62;11.456351;-72.753661;44.7;40.3;15.1;-1.086014;-0.103901
IGAC-LAG-S-81;11.374840;-72.653611;13.8;28.5;57.7;1.428722;0.723147
IGAC-LAG-SN-126;10.722778;-73.644444;6.0;34.0;60.0;2.302585;1.734601
IGAC-LAG-SN-132;11.096090;-73.081682;14.2;19.8;66.0;1.537855;0.334915
IGAC-LAG-SN-134;10.988277;-73.661429;11.8;21.9;66.3;1.727038;0.620871
IGAC-LAG-SN-22;10.844501;-73.148253;15.2;18.0;66.8;1.482723;0.170963
IGAC-LAG-SN-25;10.953937;-73.061909;4.6;7.7;87.6;2.945368;0.518782
IGAC-LAG-SN-27;10.972906;-73.111748;13.4;11.9;74.7;1.717936;-0.123625
IGAC-LAG-SN-32;10.590278;-73.591667;34.6;19.5;45.8;0.281049;-0.571415
IGAC-LAG-SN-4;10.676389;-73.649167;13.5;15.5;71.1;1.664104;0.138536
IGAC-LAG-SN-5;10.651389;-73.637500;14.0;23.1;62.9;1.503036;0.499284
IGAC-LAG-SN-61;11.245998;-72.818118;16.1;48.7;35.2;0.783403;1.107263
IGAC-LAG-SN-72;11.012177;-73.471628;18.7;26.5;54.9;1.077918;0.348197
IGAC-LAG-VP-15;11.067906;-73.089564;14.0;22.0;64.0;1.519826;0.451985
IGAC-MAG-15;10.924384;-74.624725;8.0;8.0;84.0;2.353016;0.000226
IGAC-MAG-16;10.925469;-74.611750;6.2;12.2;81.6;2.580740;0.678365
IGAC-MAG-17;10.748284;-74.608836;52.7;34.6;12.7;-1.426307;-0.421787
IGAC-MAG-18;10.452786;-74.633341;58.5;18.2;23.3;-0.918338;-1.169212
IGAC-MAG-22;10.591159;-74.551072;46.7;29.4;23.9;-0.669474;-0.462874
IGAC-MAG-24;10.670746;-74.636066;62.1;26.0;11.9;-1.653721;-0.870359
IGAC-MAG-25;10.594436;-74.700008;18.7;55.6;25.7;0.318046;1.089731
IGAC-MAG-26;10.583341;-74.662508;33.3;40.0;26.7;-0.220789;0.182652
IGAC-MAG-28;10.536045;-74.738216;37.9;44.1;18.0;-0.741025;0.152590
IGAC-MAG-30;10.751930;-74.676164;24.6;57.5;18.0;-0.312972;0.850929
IGAC-MAG-31;10.858725;-74.703201;42.2;44.8;13.0;-1.174073;0.059458
IGAC-MAG-33D;9.543781;-74.130113;12.0;35.7;52.3;1.470349;1.087756
IGAC-MAG-36;10.458341;-74.633341;54.0;20.0;26.0;-0.730474;-0.994842
IGAC-MAG-38;10.716604;-74.714608;32.8;43.3;23.9;-0.317535;0.276111
IGAC-MAG-49A;9.683693;-73.954224;35.3;40.0;24.7;-0.355147;0.126437
IGAC-MAG-5;10.775821;-74.652477;2.0;4.0;94.0;3.850148;0.693147
IGAC-MAG-51A;9.710343;-73.904731;39.8;41.7;18.4;-0.769939;0.047306
IGAC-MAG-A-130;10.523357;-73.697622;24.3;26.1;49.7;0.714761;0.069994
IGAC-MAG-MG-01;9.059513;-74.121547;29.1;32.0;39.0;0.291960;0.093720
IGAC-MAG-MG-02;9.238100;-74.395682;22.9;24.6;52.5;0.830021;0.073231
IGAC-MAG-MG-03;9.229121;-74.335699;12.5;10.0;77.5;1.821251;-0.225723
IGAC-MAG-MG-04;9.241284;-74.385243;10.0;16.0;74.0;2.001480;0.470004
IGAC-MAG-MG-06;9.127280;-73.972688;27.6;36.1;36.3;0.275941;0.270931
IGAC-MAG-MG-07;9.238448;-74.512540;67.9;23.4;8.7;-2.057868;-1.063079
IGAC-MAG-MG-08;9.504819;-74.516869;29.9;45.5;24.5;-0.198700;0.420111
IGAC-MAG-MG-09;9.275949;-74.528911;21.5;8.2;70.3;1.184973;-0.957745
IGAC-MAG-MG-11;9.921068;-74.059872;64.1;26.0;10.0;-1.860387;-0.903430
IGAC-MAG-MG-12;9.920307;-74.076433;50.9;35.3;13.8;-1.306765;-0.367548
IGAC-MAG-MG-14;10.453750;-74.089885;25.1;20.1;54.7;0.778712;-0.222263
IGAC-MAG-MG-16;10.640681;-74.139568;11.5;16.3;72.3;1.839383;0.347437
IGAC-MAG-MG-17;10.895573;-74.167161;4.3;32.4;63.4;2.697584;2.025867
IGAC-MAG-MG-19;10.588142;-74.289759;17.8;17.8;64.4;1.284545;-0.002103
IGAC-MAG-MG-20;9.086353;-74.000100;28.5;28.5;43.0;0.411296;0.000000
IGAC-MAG-MG-21;9.317552;-74.303272;5.9;12.2;81.8;2.622210;0.719319
IGAC-MAG-MG-22;9.340480;-74.242233;58.9;30.0;11.1;-1.664779;-0.674167
IGAC-MAG-MG-23;9.629458;-73.818922;73.2;24.9;2.0;-3.607044;-1.079294
IGAC-MAG-MG-24;9.604344;-73.880139;12.2;37.1;50.8;1.428591;1.114891
IGAC-MAG-MG-25;9.635723;-73.838106;64.2;28.8;7.0;-2.213517;-0.803367
IGAC-MAG-MG-26;9.622005;-73.833148;51.4;28.2;20.3;-0.929115;-0.599449
IGAC-MAG-MG-27;10.537126;-74.481639;71.8;16.9;11.3;-1.850572;-1.447379
IGAC-MAG-MG-28;10.361364;-74.483416;22.2;16.1;61.7;1.020120;-0.321673
IGAC-MAG-MG-29;10.530083;-74.479545;20.1;38.4;41.5;0.722281;0.645132
IGAC-MAG-MG-30;9.212179;-73.991914;50.5;23.3;26.2;-0.655865;-0.771745
IGAC-MAG-MG-31;10.396643;-74.627262;23.4;34.7;41.9;0.581302;0.393052
IGAC-MAG-MG-32;10.428052;-74.597947;6.3;12.1;81.6;2.556376;0.647850
IGAC-MAG-MG-33;10.345374;-74.427070;52.0;31.2;16.9;-1.124480;-0.510778
IGAC-MAG-MG-34;10.504956;-74.493441;1.8;8.2;90.0;3.889216;1.488463
IGAC-MAG-MG-35;10.339853;-74.307716;24.7;14.4;60.9;0.903519;-0.542105
IGAC-MAG-MG-36;10.561111;-74.325856;10.2;28.2;61.7;1.803746;1.021070
IGAC-MAG-MG-37;10.604322;-74.303465;6.0;14.3;79.7;2.585963;0.871545
IGAC-MAG-MG-38;10.588523;-74.294328;2.5;6.2;91.3;3.587565;0.899644
IGAC-MAG-MG-39;10.619741;-74.164314;18.4;18.4;63.2;1.233961;-0.001430
IGAC-MAG-MG-40;9.177725;-73.917294;6.9;6.3;86.7;2.524185;-0.090664
IGAC-MAG-MG-41;9.611848;-73.885507;10.2;17.0;72.9;1.968622;0.511849
IGAC-MAG-MG-42;9.604403;-73.908616;9.9;16.4;73.7;2.005796;0.506007
IGAC-MAG-MG-43;9.601388;-73.927583;10.8;18.0;71.2;1.887399;0.513691
IGAC-MAG-MG-44;9.328487;-74.585066;61.0;30.9;8.0;-2.031271;-0.679329
IGAC-MAG-MG-45;9.475633;-74.465903;16.1;8.1;75.8;1.550811;-0.682626
IGAC-MAG-MG-46;9.338576;-74.572503;7.1;5.0;87.9;2.512958;-0.352766
IGAC-MAG-MG-47;9.352282;-74.564508;8.0;17.9;74.1;2.221625;0.799046
IGAC-MAG-MG-48;10.246652;-74.024479;60.4;29.2;10.4;-1.759129;-0.726564
IGAC-MAG-MG-49;9.902413;-74.117359;46.8;36.8;16.3;-1.053294;-0.240255
IGAC-MAG-MG-50;10.445565;-74.113108;4.6;4.7;90.8;2.992667;0.026282
IGAC-MAG-MG-51;9.600888;-74.035506;49.5;40.3;10.2;-1.582111;-0.207239
IGAC-MAG-MG-52;9.590891;-74.036527;13.4;20.4;66.2;1.598118;0.419683
IGAC-MAG-MG-53;9.596700;-74.017612;20.6;30.6;48.9;0.866097;0.397630
IGAC-MAG-MG-54;9.590418;-74.030557;45.2;34.8;20.0;-0.817535;-0.262319
IGAC-MAG-MG-55;9.594511;-73.947839;11.2;8.6;80.2;1.966639;-0.263820
IGAC-MAG-MG-56;9.592131;-73.969452;49.9;32.4;17.7;-1.036221;-0.430637
IGAC-MAG-MG-57;9.600149;-73.933094;26.0;16.0;58.0;0.802346;-0.485508
IGAC-MAG-MG-58;10.452798;-74.101496;22.2;30.6;47.1;0.752351;0.321867
IGAC-MAG-MG-59;10.574246;-74.131192;4.2;13.9;81.9;2.965712;1.189197
IGAC-MAG-MG-60;10.688841;-74.142994;7.8;24.7;67.6;2.161981;1.153853
IGAC-MAG-MG-61;10.629450;-74.257018;23.7;40.4;35.8;0.411716;0.531673
IGAC-MAG-MG-62;10.693600;-74.206002;38.7;40.6;20.7;-0.627562;0.045790
IGAC-MAG-MG-63;10.673874;-74.182694;8.7;27.6;63.7;1.986674;1.151267
IGAC-MAG-MG-66;10.409334;-73.964693;16.3;16.6;67.1;1.414423;0.017183
IGAC-MAG-MG-67;10.905467;-74.059808;14.0;60.7;25.3;0.591229;1.466913
IGAC-MAG-MG-68;11.281278;-74.016669;6.0;5.2;88.8;2.694761;-0.138456
IGAC-MAG-MG-69;11.234629;-73.689345;20.4;30.6;49.0;0.877869;0.406792
IGAC-MAG-MG-70;11.211872;-73.584837;9.7;18.1;72.2;2.009242;0.628089
IGAC-MAG-MG-72;10.305970;-74.362920;40.9;32.2;26.9;-0.419547;-0.241064
IGAC-MAG-MG-73;10.354749;-74.311880;33.1;44.6;22.3;-0.394738;0.298064
IGAC-MAG-MG-74;10.353559;-74.302767;54.3;22.2;23.4;-0.840478;-0.894345
IGAC-MAG-MG-75;10.346897;-74.298198;18.1;18.0;63.8;1.257729;-0.006451
IGAC-MAG-MG-76;10.533319;-74.222183;1.7;1.8;96.5;4.053813;0.087723
IGAC-MAG-MG-77;10.534842;-74.229606;62.7;25.1;12.2;-1.633891;-0.914445
IGAC-MAG-MG-78;10.550261;-74.151370;6.0;12.0;81.9;2.610063;0.693233
IGAC-MAG-MG-79;10.743473;-74.102829;16.2;18.3;65.5;1.397039;0.121890
IGAC-MAG-MG-80;10.403052;-73.965645;13.4;22.6;64.0;1.561019;0.521122
IGAC-MAG-MG-81;10.412379;-73.958982;8.2;16.4;75.4;2.218673;0.693147
IGAC-MAG-MG-82;10.898805;-74.060570;17.9;43.6;38.5;0.763513;0.888260
IGAC-MAG-MG-83;11.237268;-73.695398;20.7;34.7;44.6;0.769114;0.515916
IGAC-MAG-MG-84;11.204460;-73.586545;19.9;24.3;55.8;1.030975;0.200180
IGAC-MAG-MG-86;11.021965;-73.789073;14.6;29.0;56.4;1.348429;0.681729
IGAC-MAG-MG-87;11.274100;-74.005281;15.5;20.0;64.5;1.424277;0.252500
IGAC-MAG-MG-88;11.271946;-73.999951;14.1;16.0;69.9;1.602286;0.126847
IGAC-MAG-MG-89;11.276970;-74.003342;4.0;12.1;83.9;3.042891;1.109958
IGAC-MAG-MG-90;11.246375;-73.824168;10.1;26.3;63.6;1.840078;0.957034
IGAC-MAG-MG-91;11.261670;-74.099545;20.2;14.2;65.6;1.177893;-0.352441
IGAC-MAG-P-14;10.768029;-74.023069;32.6;18.6;48.9;0.406564;-0.562166
IGAC-MAG-P-16;10.768410;-74.029351;43.0;27.5;29.5;-0.376206;-0.447662
IGAC-MAG-P-40;10.747661;-74.346866;43.9;32.0;24.1;-0.597993;-0.315151
IGAC-MAG-P-43;10.790069;-74.217934;29.6;52.9;17.4;-0.530649;0.580592
IGAC-MAG-P-44;10.755613;-74.241866;25.3;48.9;25.8;0.016891;0.657308
IGAC-MAG-P-46;10.907990;-74.223556;18.2;52.1;29.7;0.492925;1.054261
IGAC-MAG-P-48;10.829689;-74.206425;4.9;18.5;76.6;2.748163;1.327168
IGAC-MAG-P-5;11.264982;-73.944403;29.9;26.0;44.1;0.389187;-0.139413
IGAC-MAG-P-50;10.979706;-74.232271;37.2;59.6;3.2;-2.449421;0.473105
IGAC-MAG-P-52;10.972853;-74.226370;19.1;48.6;32.3;0.527147;0.934767
IGAC-MAG-P-53;10.919495;-74.159181;4.0;29.8;66.1;2.802761;2.006775
IGAC-MAG-PM-01;9.914215;-74.861655;11.8;52.5;35.7;1.105182;1.492231
IGAC-MAG-PM-02;10.626046;-74.294190;33.1;44.6;22.3;-0.397038;0.297622
IGAC-MAG-PM-03;9.946957;-74.854231;35.7;41.6;22.7;-0.454355;0.151742
IGAC-MAG-PM-04;9.943721;-74.853850;52.0;42.0;6.0;-2.151668;-0.214383
IGAC-MAG-PM-05;9.941627;-74.845284;43.8;39.6;16.6;-0.969431;-0.102019
IGAC-MAG-PM-06;9.810090;-74.821489;62.0;32.0;6.0;-2.335375;-0.661398
IGAC-MAG-PM-07;9.874643;-74.571625;56.0;34.0;10.0;-1.722889;-0.499050
IGAC-MAG-PM-08;9.804586;-74.749547;52.0;40.0;8.0;-1.872060;-0.261706
IGAC-MAG-PM-08A;10.142081;-74.939699;32.8;43.3;23.9;-0.317535;0.276111
IGAC-MAG-PM-09;9.815610;-74.779421;44.0;40.0;16.0;-1.012567;-0.094192
IGAC-MAG-PM-12;9.960707;-74.533506;23.9;15.8;60.3;0.926901;-0.415209
IGAC-MAG-PM-13;9.827222;-74.702326;28.0;34.0;38.0;0.305382;0.194156
IGAC-MAG-PM-14;9.827413;-74.707275;59.5;28.0;12.5;-1.561974;-0.754071
IGAC-MAG-PM-15;9.826543;-74.599717;18.0;14.0;68.0;1.329136;-0.251314
IGAC-MAG-PM-16;9.828639;-74.614970;25.2;16.1;58.8;0.848955;-0.448654
IGAC-MAG-PM-17;9.654759;-74.326942;19.8;16.6;63.5;1.164101;-0.177483
IGAC-MAG-PM-19;9.666561;-74.279163;51.4;36.2;12.4;-1.423969;-0.349966
IGAC-MAG-PM-20;9.813707;-74.774852;47.2;40.8;12.0;-1.369794;-0.146373
IGAC-MAG-PM-21;9.813136;-74.778278;57.4;27.7;14.9;-1.348305;-0.728614
